doid_id	Disease	entrez_gene_id	Gene	PB-ROC	PN-ROC	direction
DOID:3856	male reproductive organ cancer	3207	HOXA11	0.87	0.87	up
DOID:3856	male reproductive organ cancer	2197	FAU	0.81	0.68	down
DOID:3856	male reproductive organ cancer	11174	ADAMTS6	0.82	0.67	up
DOID:3856	male reproductive organ cancer	11178	LZTS1	0.76	0.73	up
DOID:3856	male reproductive organ cancer	11163	NUDT4	0.78	0.7	up
DOID:3856	male reproductive organ cancer	11161	C14orf1	0.66	0.81	up
DOID:3856	male reproductive organ cancer	8100	IFT88	0.77	0.66	down
DOID:3856	male reproductive organ cancer	2243	FGA	0.86	0.69	up
DOID:3856	male reproductive organ cancer	2288	FKBP4	0.87	0.77	up
DOID:3856	male reproductive organ cancer	11018	TMED1	0.67	0.77	up
DOID:3856	male reproductive organ cancer	11004	KIF2C	0.81	0.75	down
DOID:3856	male reproductive organ cancer	9627	SNCAIP	0.84	0.67	up
DOID:3856	male reproductive organ cancer	11070	TMEM115	0.7	0.68	up
DOID:3856	male reproductive organ cancer	9609	RAB36	0.9	0.83	up
DOID:3856	male reproductive organ cancer	10006	ABI1	0.73	0.79	down
DOID:3856	male reproductive organ cancer	10013	HDAC6	0.74	0.77	down
DOID:3856	male reproductive organ cancer	10021	HCN4	0.75	0.73	down
DOID:3856	male reproductive organ cancer	79602	ADIPOR2	0.88	0.71	down
DOID:3856	male reproductive organ cancer	8405	SPOP	0.75	0.84	down
DOID:3856	male reproductive organ cancer	3488	IGFBP5	0.8	0.7	up
DOID:3856	male reproductive organ cancer	8439	NSMAF	0.91	0.81	up
DOID:3856	male reproductive organ cancer	79637	ARMC7	0.84	0.74	up
DOID:3856	male reproductive organ cancer	79671	NLRX1	0.66	0.67	down
DOID:3856	male reproductive organ cancer	8322	FZD4	0.96	0.82	up
DOID:3856	male reproductive organ cancer	8309	ACOX2	0.79	0.66	up
DOID:3856	male reproductive organ cancer	2091	FBL	0.92	0.77	down
DOID:3856	male reproductive organ cancer	3552	IL1A	0.8	0.68	up
DOID:3856	male reproductive organ cancer	79594	MUL1	0.81	0.72	down
DOID:3856	male reproductive organ cancer	3620	IDO1	0.83	0.73	up
DOID:3856	male reproductive organ cancer	3613	IMPA2	0.81	0.66	down
DOID:3856	male reproductive organ cancer	9315	NREP	0.95	0.78	up
DOID:3856	male reproductive organ cancer	9311	ASIC3	0.88	0.73	up
DOID:3856	male reproductive organ cancer	9354	UBE4A	0.8	0.88	up
DOID:3856	male reproductive organ cancer	9351	SLC9A3R2	0.84	0.66	up
DOID:3856	male reproductive organ cancer	3632	INPP5A	0.92	0.76	up
DOID:3856	male reproductive organ cancer	10565	ARFGEF1	0.88	0.71	down
DOID:3856	male reproductive organ cancer	10522	DEAF1	0.79	0.76	up
DOID:3856	male reproductive organ cancer	166	AES	0.71	0.67	down
DOID:3856	male reproductive organ cancer	55355	HJURP	0.82	0.74	down
DOID:3856	male reproductive organ cancer	9240	PNMA1	0.8	0.66	down
DOID:3856	male reproductive organ cancer	9246	UBE2L6	0.68	0.66	down
DOID:3856	male reproductive organ cancer	10398	MYL9	0.7	0.73	up
DOID:3856	male reproductive organ cancer	10488	CREB3	0.75	0.87	up
DOID:3856	male reproductive organ cancer	10476	ATP5H	0.7	0.76	down
DOID:3856	male reproductive organ cancer	3831	KLC1	0.81	0.68	up
DOID:3856	male reproductive organ cancer	10497	UNC13B	0.71	0.66	up
DOID:3856	male reproductive organ cancer	10463	SLC30A9	0.8	0.69	down
DOID:3856	male reproductive organ cancer	84124	ZNF394	0.93	0.87	down
DOID:3856	male reproductive organ cancer	100	ADA	0.9	0.65	down
DOID:3856	male reproductive organ cancer	22868	FASTKD2	0.77	0.7	up
DOID:3856	male reproductive organ cancer	8031	NCOA4	0.7	0.7	down
DOID:3856	male reproductive organ cancer	55256	ADI1	0.77	0.69	down
DOID:3856	male reproductive organ cancer	9156	EXO1	0.79	0.65	down
DOID:3856	male reproductive organ cancer	56941	C3orf37	0.74	0.78	up
DOID:3856	male reproductive organ cancer	10320	IKZF1	0.74	0.75	up
DOID:3856	male reproductive organ cancer	10324	KBTBD10	0.85	0.69	up
DOID:3856	male reproductive organ cancer	3985	LIMK2	0.78	0.69	up
DOID:3856	male reproductive organ cancer	55196	C12orf35	0.75	0.65	up
DOID:3856	male reproductive organ cancer	10308	ZNF267	0.92	0.67	down
DOID:3856	male reproductive organ cancer	55100	WDR70	0.86	0.68	down
DOID:3856	male reproductive organ cancer	56894	AGPAT3	0.83	0.66	down
DOID:3856	male reproductive organ cancer	55146	ZDHHC4	0.68	0.71	down
DOID:3856	male reproductive organ cancer	55149	MTPAP	0.97	0.88	down
DOID:3856	male reproductive organ cancer	9040	UBE2M	0.9	0.67	down
DOID:3856	male reproductive organ cancer	10160	FARP1	0.84	0.73	up
DOID:3856	male reproductive organ cancer	10179	RBM7	0.78	0.86	up
DOID:3856	male reproductive organ cancer	9014	TAF1B	0.91	0.71	down
DOID:3856	male reproductive organ cancer	3169	FOXA1	0.91	0.79	up
DOID:3856	male reproductive organ cancer	3163	HMOX2	0.93	0.69	down
DOID:3856	male reproductive organ cancer	79902	NUP85	0.95	0.73	down
DOID:3856	male reproductive organ cancer	10212	DDX39A	0.95	0.73	down
DOID:3856	male reproductive organ cancer	10233	LRRC23	0.84	0.74	down
DOID:3856	male reproductive organ cancer	10257	ABCC4	0.95	0.96	up
DOID:3856	male reproductive organ cancer	10250	SRRM1	0.91	0.75	down
DOID:3856	male reproductive organ cancer	55090	MED9	0.76	0.8	up
DOID:3856	male reproductive organ cancer	534	ATP6V1G2	0.76	0.74	down
DOID:3856	male reproductive organ cancer	6891	TAP2	0.77	0.7	down
DOID:3856	male reproductive organ cancer	6890	TAP1	0.87	0.86	down
DOID:3856	male reproductive organ cancer	572	BAD	0.67	0.75	up
DOID:3856	male reproductive organ cancer	1892	ECHS1	0.74	0.79	up
DOID:3856	male reproductive organ cancer	8987	STBD1	0.91	0.73	up
DOID:3856	male reproductive organ cancer	4605	MYBL2	0.68	0.69	down
DOID:3856	male reproductive organ cancer	55735	DNAJC11	0.88	0.69	down
DOID:3856	male reproductive organ cancer	51441	YTHDF2	0.87	0.71	down
DOID:3856	male reproductive organ cancer	1728	NQO1	0.69	0.92	up
DOID:3856	male reproductive organ cancer	140467	ZNF358	0.75	0.77	down
DOID:3856	male reproductive organ cancer	51365	PLA1A	0.84	0.76	up
DOID:3856	male reproductive organ cancer	2893	GRIA4	0.68	0.66	up
DOID:3856	male reproductive organ cancer	60491	NIF3L1	0.91	0.73	down
DOID:3856	male reproductive organ cancer	6794	STK11	0.67	0.78	up
DOID:3856	male reproductive organ cancer	6793	STK10	0.83	0.71	down
DOID:3856	male reproductive organ cancer	58985	IL22RA1	0.75	0.65	down
DOID:3856	male reproductive organ cancer	463	ZFHX3	0.71	0.65	up
DOID:3856	male reproductive organ cancer	60436	TGIF2	0.85	0.72	down
DOID:3856	male reproductive organ cancer	55835	CENPJ	0.87	0.8	down
DOID:3856	male reproductive organ cancer	55846	ITFG2	0.88	0.74	down
DOID:3856	male reproductive organ cancer	55848	PLGRKT	0.89	0.72	down
DOID:3856	male reproductive organ cancer	55872	PBK	0.72	0.77	down
DOID:3856	male reproductive organ cancer	4547	MTTP	0.93	0.65	up
DOID:3856	male reproductive organ cancer	4595	MUTYH	0.83	0.73	down
DOID:3856	male reproductive organ cancer	330	BIRC3	0.81	0.82	down
DOID:3856	male reproductive organ cancer	310	ANXA7	0.65	0.83	up
DOID:3856	male reproductive organ cancer	51285	RASL12	0.89	0.73	up
DOID:3856	male reproductive organ cancer	51287	CHCHD8	0.92	0.67	down
DOID:3856	male reproductive organ cancer	1611	DAP	0.78	0.7	down
DOID:3856	male reproductive organ cancer	55544	RBM38	0.83	0.79	down
DOID:3856	male reproductive organ cancer	65009	NDRG4	0.72	0.66	up
DOID:3856	male reproductive organ cancer	51218	GLRX5	0.8	0.76	down
DOID:3856	male reproductive organ cancer	394	ARHGAP5	0.66	0.7	down
DOID:3856	male reproductive organ cancer	55573	CDV3	0.93	0.8	down
DOID:3856	male reproductive organ cancer	51191	HERC5	0.77	0.82	down
DOID:3856	male reproductive organ cancer	51157	ZNF580	0.77	0.74	down
DOID:3856	male reproductive organ cancer	6934	TCF7L2	0.77	0.73	up
DOID:3856	male reproductive organ cancer	6904	TBCD	0.82	0.72	up
DOID:3856	male reproductive organ cancer	6919	TCEA2	0.78	0.76	up
DOID:3856	male reproductive organ cancer	1464	CSPG4	0.74	0.67	up
DOID:3856	male reproductive organ cancer	4756	NEO1	0.94	0.88	up
DOID:3856	male reproductive organ cancer	4744	NEFH	0.82	0.67	up
DOID:3856	male reproductive organ cancer	55627	SMPD4	0.78	0.7	down
DOID:3856	male reproductive organ cancer	1439	CSF2RB	0.79	0.68	up
DOID:3856	male reproductive organ cancer	958	CD40	0.78	0.69	up
DOID:3856	male reproductive organ cancer	4277	MICB	0.89	0.75	down
DOID:3856	male reproductive organ cancer	1399	CRKL	0.82	0.76	down
DOID:3856	male reproductive organ cancer	801	CALM1	0.65	0.84	down
DOID:3856	male reproductive organ cancer	8609	KLF7	0.9	0.68	up
DOID:3856	male reproductive organ cancer	64083	GOLPH3	0.82	0.68	down
DOID:3856	male reproductive organ cancer	54765	TRIM44	0.87	0.8	down
DOID:3856	male reproductive organ cancer	79413	ZBED2	0.81	0.7	up
DOID:3856	male reproductive organ cancer	259230	SGMS1	0.65	0.73	up
DOID:3856	male reproductive organ cancer	8664	EIF3D	0.95	0.75	down
DOID:3856	male reproductive organ cancer	51734	MSRB1	0.73	0.72	down
DOID:3856	male reproductive organ cancer	51754	TMEM8B	0.69	0.7	down
DOID:3856	male reproductive organ cancer	79085	SLC25A23	0.91	0.85	down
DOID:3856	male reproductive organ cancer	8764	TNFRSF14	0.7	0.66	up
DOID:3856	male reproductive organ cancer	79007	DBNDD1	0.67	0.7	up
DOID:3856	male reproductive organ cancer	2762	GMDS	0.65	0.75	up
DOID:3856	male reproductive organ cancer	790	CAD	0.76	0.79	up
DOID:3856	male reproductive organ cancer	54883	CWC25	0.84	0.66	up
DOID:3856	male reproductive organ cancer	1108	CHD4	0.79	0.81	up
DOID:3856	male reproductive organ cancer	5557	PRIM1	0.91	0.69	down
DOID:3856	male reproductive organ cancer	51604	PIGT	0.7	0.71	down
DOID:3856	male reproductive organ cancer	5587	PRKD1	0.86	0.77	up
DOID:3856	male reproductive organ cancer	57513	CASKIN2	0.86	0.69	down
DOID:3856	male reproductive organ cancer	26037	SIPA1L1	0.76	0.69	up
DOID:3856	male reproductive organ cancer	28986	MAGEH1	0.65	0.65	down
DOID:3856	male reproductive organ cancer	8822	FGF17	0.77	0.65	down
DOID:3856	male reproductive organ cancer	8829	NRP1	0.7	0.68	up
DOID:3856	male reproductive organ cancer	26047	CNTNAP2	0.92	0.66	up
DOID:3856	male reproductive organ cancer	28956	LAMTOR2	0.7	0.65	down
DOID:3856	male reproductive organ cancer	54904	WHSC1L1	0.84	0.82	down
DOID:3856	male reproductive organ cancer	26020	LRP10	0.95	0.88	up
DOID:3856	male reproductive organ cancer	9922	IQSEC1	0.68	0.66	up
DOID:3856	male reproductive organ cancer	9926	LPGAT1	0.74	0.79	up
DOID:3856	male reproductive organ cancer	54925	ZNF434	0.76	0.69	up
DOID:3856	male reproductive organ cancer	28992	MACROD1	0.81	0.77	up
DOID:3856	male reproductive organ cancer	9968	MED12	0.76	0.69	up
DOID:3856	male reproductive organ cancer	54953	C1orf27	0.65	0.71	up
DOID:3856	male reproductive organ cancer	639	PRDM1	0.75	0.83	down
DOID:3856	male reproductive organ cancer	51575	ESF1	0.93	0.69	down
DOID:3856	male reproductive organ cancer	51560	RAB6B	0.73	0.69	up
DOID:3856	male reproductive organ cancer	9985	REC8	0.83	0.75	up
DOID:3856	male reproductive organ cancer	64285	RHBDF1	0.9	0.79	up
DOID:3856	male reproductive organ cancer	1063	CENPF	0.73	0.73	down
DOID:3856	male reproductive organ cancer	5441	POLR2L	0.79	0.68	down
DOID:3856	male reproductive organ cancer	4312	MMP1	0.78	0.72	up
DOID:3856	male reproductive organ cancer	4318	MMP9	0.87	0.68	up
DOID:3856	male reproductive organ cancer	64222	TOR3A	0.8	0.8	up
DOID:3856	male reproductive organ cancer	64220	STRA6	0.87	0.72	up
DOID:3856	male reproductive organ cancer	51514	DTL	0.74	0.68	down
DOID:3856	male reproductive organ cancer	5423	POLB	0.83	0.66	down
DOID:3856	male reproductive organ cancer	5460	POU5F1	0.82	0.66	down
DOID:3856	male reproductive organ cancer	1020	CDK5	0.81	0.66	down
DOID:3856	male reproductive organ cancer	5378	PMS1	0.9	0.78	up
DOID:3856	male reproductive organ cancer	63874	ABHD4	0.96	0.92	up
DOID:3856	male reproductive organ cancer	7542	ZFPL1	0.7	0.81	up
DOID:3856	male reproductive organ cancer	5394	EXOSC10	0.7	0.78	down
DOID:3856	male reproductive organ cancer	27289	RND1	0.67	0.7	up
DOID:3856	male reproductive organ cancer	27287	VENTX	0.82	0.74	up
DOID:3856	male reproductive organ cancer	5239	PGM5	0.75	0.75	down
DOID:3856	male reproductive organ cancer	7474	WNT5A	0.72	0.74	up
DOID:3856	male reproductive organ cancer	26205	GMEB2	0.74	0.66	down
DOID:3856	male reproductive organ cancer	5293	PIK3CD	0.76	0.79	down
DOID:3856	male reproductive organ cancer	24150	TP53TG3	0.78	0.65	up
DOID:3856	male reproductive organ cancer	7389	UROD	0.7	0.69	down
DOID:3856	male reproductive organ cancer	7374	UNG	0.9	0.7	down
DOID:3856	male reproductive organ cancer	80195	C10orf57	0.8	0.74	down
DOID:3856	male reproductive organ cancer	4025	LPO	0.87	0.74	down
DOID:3856	male reproductive organ cancer	4008	LMO7	0.8	0.71	up
DOID:3856	male reproductive organ cancer	80212	CCDC92	0.67	0.74	down
DOID:3856	male reproductive organ cancer	4052	LTBP1	0.66	0.73	up
DOID:3856	male reproductive organ cancer	27131	SNX5	0.78	0.76	down
DOID:3856	male reproductive organ cancer	5147	PDE6D	0.69	0.69	up
DOID:3856	male reproductive organ cancer	64761	PARP12	0.67	0.65	up
DOID:3856	male reproductive organ cancer	57209	ZNF248	0.89	0.86	up
DOID:3856	male reproductive organ cancer	27065	D4S234E	0.83	0.73	up
DOID:3856	male reproductive organ cancer	7272	TTK	0.82	0.72	down
DOID:3856	male reproductive organ cancer	57161	PELI2	0.72	0.78	down
DOID:3856	male reproductive organ cancer	5042	PABPC3	0.93	0.65	down
DOID:3856	male reproductive organ cancer	57101	ANO2	0.85	0.72	up
DOID:3856	male reproductive organ cancer	6495	SIX1	0.67	0.78	up
DOID:3856	male reproductive organ cancer	53904	MYO3A	0.85	0.66	up
DOID:3856	male reproductive organ cancer	29970	SCHIP1	0.78	0.71	down
DOID:3856	male reproductive organ cancer	51097	SCCPDH	0.69	0.76	up
DOID:3856	male reproductive organ cancer	6422	SFRP1	0.93	0.9	up
DOID:3856	male reproductive organ cancer	7919	DDX39B	0.76	0.81	down
DOID:3856	male reproductive organ cancer	6457	SH3GL3	0.88	0.69	up
DOID:3856	male reproductive organ cancer	6385	SDC4	0.81	0.86	up
DOID:3856	male reproductive organ cancer	29855	UBN1	0.89	0.83	down
DOID:3856	male reproductive organ cancer	29887	SNX10	0.74	0.71	down
DOID:3856	male reproductive organ cancer	7803	PTP4A1	0.83	0.69	down
DOID:3856	male reproductive organ cancer	6641	SNTB1	0.66	0.66	down
DOID:3856	male reproductive organ cancer	6594	SMARCA1	0.81	0.82	up
DOID:3856	male reproductive organ cancer	53827	FXYD5	0.85	0.75	down
DOID:3856	male reproductive organ cancer	1909	EDNRA	0.87	0.65	up
DOID:3856	male reproductive organ cancer	6541	SLC7A1	0.79	0.72	down
DOID:0050687	cell type cancer	23658	LSM5	0.65	0.67	up
DOID:0050687	cell type cancer	10950	BTG3	0.73	0.73	up
DOID:0050687	cell type cancer	23683	PRKD3	0.72	0.7	up
DOID:0050687	cell type cancer	10920	COPS8	0.7	0.7	up
DOID:0050687	cell type cancer	23593	HEBP2	0.66	0.67	down
DOID:0050687	cell type cancer	23507	LRRC8B	0.7	0.65	up
DOID:0050687	cell type cancer	23550	PSD4	0.67	0.7	down
DOID:0050687	cell type cancer	13	AADAC	0.79	0.73	down
DOID:0050687	cell type cancer	12	SERPINA3	0.82	0.7	up
DOID:0050687	cell type cancer	115817	DHRS1	0.67	0.72	down
DOID:0050687	cell type cancer	23462	HEY1	0.8	0.82	up
DOID:0050687	cell type cancer	10752	CHL1	0.76	0.73	up
DOID:0050687	cell type cancer	10763	NES	0.69	0.76	up
DOID:0050687	cell type cancer	286887	KRT6C	0.71	0.68	down
DOID:0050687	cell type cancer	23780	APOL2	0.74	0.68	down
DOID:0050687	cell type cancer	10653	SPINT2	0.75	0.75	down
DOID:0050687	cell type cancer	23753	SDF2L1	0.65	0.68	down
DOID:0050687	cell type cancer	10656	KHDRBS3	0.67	0.77	up
DOID:0050687	cell type cancer	10636	RGS14	0.84	0.8	down
DOID:0050687	cell type cancer	10690	FUT9	0.7	0.71	up
DOID:0050687	cell type cancer	10683	DLL3	0.68	0.74	up
DOID:0050687	cell type cancer	25907	TMEM158	0.77	0.74	up
DOID:0050687	cell type cancer	83743	GRWD1	0.77	0.7	down
DOID:0050687	cell type cancer	80761	UPK3B	0.77	0.71	down
DOID:0050687	cell type cancer	7051	TGM1	0.71	0.66	down
DOID:0050687	cell type cancer	81575	APOLD1	0.72	0.76	up
DOID:0050687	cell type cancer	81577	GFOD2	0.78	0.69	down
DOID:0050687	cell type cancer	23198	PSME4	0.68	0.66	up
DOID:0050687	cell type cancer	23001	WDFY3	0.73	0.72	up
DOID:0050687	cell type cancer	83937	RASSF4	0.7	0.67	up
DOID:0050687	cell type cancer	23020	SNRNP200	0.7	0.66	up
DOID:0050687	cell type cancer	7102	TSPAN7	0.71	0.67	up
DOID:0050687	cell type cancer	7107	GPR137B	0.8	0.74	up
DOID:0050687	cell type cancer	7125	TNNC2	0.67	0.66	down
DOID:0050687	cell type cancer	114884	OSBPL10	0.67	0.66	down
DOID:0050687	cell type cancer	81551	STMN4	0.67	0.68	up
DOID:0050687	cell type cancer	23270	TSPYL4	0.67	0.75	up
DOID:0050687	cell type cancer	3294	HSD17B2	0.7	0.68	down
DOID:0050687	cell type cancer	10099	TSPAN3	0.67	0.67	up
DOID:0050687	cell type cancer	10090	UST	0.7	0.7	up
DOID:0050687	cell type cancer	10089	KCNK7	0.75	0.65	down
DOID:0050687	cell type cancer	10085	EDIL3	0.65	0.67	up
DOID:0050687	cell type cancer	79852	EPHX3	0.72	0.68	down
DOID:0050687	cell type cancer	2115	ETV1	0.72	0.81	up
DOID:0050687	cell type cancer	10053	AP1M2	0.71	0.66	down
DOID:0050687	cell type cancer	2125	EVPL	0.81	0.77	down
DOID:0050687	cell type cancer	2124	EVI2B	0.65	0.67	up
DOID:0050687	cell type cancer	55026	FAM70A	0.8	0.79	up
DOID:0050687	cell type cancer	2166	FAAH	0.65	0.65	down
DOID:0050687	cell type cancer	2173	FABP7	0.79	0.78	up
DOID:0050687	cell type cancer	2185	PTK2B	0.67	0.67	down
DOID:0050687	cell type cancer	11012	KLK11	0.74	0.67	down
DOID:0050687	cell type cancer	11013	TMSB15A	0.75	0.76	up
DOID:0050687	cell type cancer	11001	SLC27A2	0.74	0.65	down
DOID:0050687	cell type cancer	2275	FHL3	0.73	0.68	down
DOID:0050687	cell type cancer	79767	ELMO3	0.69	0.65	down
DOID:0050687	cell type cancer	11057	ABHD2	0.65	0.7	up
DOID:0050687	cell type cancer	11075	STMN2	0.66	0.66	up
DOID:0050687	cell type cancer	9600	PITPNM1	0.72	0.69	down
DOID:0050687	cell type cancer	3485	IGFBP2	0.66	0.69	up
DOID:0050687	cell type cancer	79603	CERS4	0.66	0.65	down
DOID:0050687	cell type cancer	8406	SRPX	0.68	0.75	up
DOID:0050687	cell type cancer	3490	IGFBP7	0.69	0.7	up
DOID:0050687	cell type cancer	50649	ARHGEF4	0.65	0.72	up
DOID:0050687	cell type cancer	79690	GAL3ST4	0.71	0.69	up
DOID:0050687	cell type cancer	9536	PTGES	0.81	0.68	down
DOID:0050687	cell type cancer	79661	NEIL1	0.73	0.71	down
DOID:0050687	cell type cancer	3475	IFRD1	0.67	0.65	up
DOID:0050687	cell type cancer	2011	MARK2	0.77	0.68	down
DOID:0050687	cell type cancer	2019	EN1	0.67	0.65	up
DOID:0050687	cell type cancer	9455	HOMER2	0.71	0.66	down
DOID:0050687	cell type cancer	9448	MAP4K4	0.79	0.74	up
DOID:0050687	cell type cancer	2053	EPHX2	0.7	0.73	down
DOID:0050687	cell type cancer	2041	EPHA1	0.66	0.68	down
DOID:0050687	cell type cancer	2039	EPB49	0.68	0.68	down
DOID:0050687	cell type cancer	11336	EXOC3	0.66	0.69	down
DOID:0050687	cell type cancer	11335	CBX3	0.72	0.74	up
DOID:0050687	cell type cancer	3613	IMPA2	0.69	0.75	down
DOID:0050687	cell type cancer	50804	MYEF2	0.68	0.73	up
DOID:0050687	cell type cancer	50805	IRX4	0.77	0.72	down
DOID:0050687	cell type cancer	22911	WDR47	0.71	0.74	up
DOID:0050687	cell type cancer	9317	PTER	0.67	0.71	down
DOID:0050687	cell type cancer	116372	LYPD1	0.73	0.74	up
DOID:0050687	cell type cancer	3728	JUP	0.7	0.67	down
DOID:0050687	cell type cancer	196743	PAOX	0.79	0.75	down
DOID:0050687	cell type cancer	3700	ITIH4	0.68	0.69	down
DOID:0050687	cell type cancer	10553	HTATIP2	0.66	0.69	down
DOID:0050687	cell type cancer	10523	CHERP	0.69	0.67	up
DOID:0050687	cell type cancer	10519	CIB1	0.66	0.69	down
DOID:0050687	cell type cancer	55329	MNS1	0.7	0.7	up
DOID:0050687	cell type cancer	55326	AGPAT5	0.82	0.79	up
DOID:0050687	cell type cancer	9289	GPR56	0.72	0.73	up
DOID:0050687	cell type cancer	197	AHSG	0.76	0.72	down
DOID:0050687	cell type cancer	9262	STK17B	0.67	0.65	up
DOID:0050687	cell type cancer	9263	STK17A	0.72	0.65	up
DOID:0050687	cell type cancer	3861	KRT14	0.66	0.68	down
DOID:0050687	cell type cancer	3866	KRT15	0.75	0.71	down
DOID:0050687	cell type cancer	3851	KRT4	0.72	0.7	down
DOID:0050687	cell type cancer	3816	KLK1	0.78	0.66	down
DOID:0050687	cell type cancer	54101	RIPK4	0.71	0.68	down
DOID:0050687	cell type cancer	55228	PNMAL1	0.71	0.78	up
DOID:0050687	cell type cancer	8045	RASSF7	0.82	0.76	down
DOID:0050687	cell type cancer	4978	OPCML	0.66	0.67	up
DOID:0050687	cell type cancer	8082	SSPN	0.67	0.66	up
DOID:0050687	cell type cancer	3872	KRT17	0.7	0.67	down
DOID:0050687	cell type cancer	3880	KRT19	0.72	0.71	down
DOID:0050687	cell type cancer	3885	KRT34	0.78	0.73	down
DOID:0050687	cell type cancer	9101	USP8	0.72	0.69	up
DOID:0050687	cell type cancer	3037	HAS2	0.77	0.76	up
DOID:0050687	cell type cancer	9122	SLC16A4	0.72	0.7	up
DOID:0050687	cell type cancer	9124	PDLIM1	0.69	0.65	down
DOID:0050687	cell type cancer	9121	SLC16A5	0.77	0.79	down
DOID:0050687	cell type cancer	3937	LCP2	0.67	0.67	up
DOID:0050687	cell type cancer	3934	LCN2	0.69	0.75	down
DOID:0050687	cell type cancer	3963	LGALS7	0.75	0.68	down
DOID:0050687	cell type cancer	3990	LIPC	0.74	0.71	down
DOID:0050687	cell type cancer	55166	CENPQ	0.71	0.71	up
DOID:0050687	cell type cancer	26994	RNF11	0.66	0.66	up
DOID:0050687	cell type cancer	116285	ACSM1	0.75	0.73	down
DOID:0050687	cell type cancer	10157	AASS	0.75	0.71	up
DOID:0050687	cell type cancer	10158	PDZK1IP1	0.68	0.73	down
DOID:0050687	cell type cancer	9022	CLIC3	0.68	0.69	down
DOID:0050687	cell type cancer	9037	SEMA5A	0.74	0.72	up
DOID:0050687	cell type cancer	10186	LHFP	0.73	0.71	up
DOID:0050687	cell type cancer	79953	SYNDIG1	0.67	0.67	up
DOID:0050687	cell type cancer	54020	SLC37A1	0.73	0.77	down
DOID:0050687	cell type cancer	3158	HMGCS2	0.67	0.69	down
DOID:0050687	cell type cancer	1827	RCAN1	0.69	0.7	up
DOID:0050687	cell type cancer	140597	TCEAL2	0.66	0.69	up
DOID:0050687	cell type cancer	577	BAI3	0.71	0.68	up
DOID:0050687	cell type cancer	1805	DPT	0.71	0.73	down
DOID:0050687	cell type cancer	8906	AP1G2	0.74	0.74	down
